PARENT_LEVEL_1_ID,PARENT_LEVEL_1_NAME,PARENT_LEVEL_2_ID,PARENT_LEVEL_2_NAME,PARENT_LEVEL_3_ID,PARENT_LEVEL_3_NAME,PARENT_LEVEL_4_ID,PARENT_LEVEL_4_NAME,PARENT_LEVEL_5_ID,PARENT_LEVEL_5_NAME,PARENT_LEVEL_6_ID,PARENT_LEVEL_6_NAME,PARENT_LEVEL_7_ID,PARENT_LEVEL_7_NAME
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,easePxZWwI4,GANZOURGOU,eKYyXbBdvmB,DS ZORGHO,JMbxWTM0sBZ,ZOUNGOU,Ci3k5IxcgUT,CSPS ZOUNGOU,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,TTSmaRnHa82,DS ZABRE,NN6BXxQdfFJ,ZABRE,ZSs2UJ1bLyE,CSPS ZOURMA,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,zzyCvOfoUxD,ZOUNDWEOGO,YBuV59UFmlo,DS MANGA,NnST4s03vNL,GOMBOUSSOUGOU,KbcUUSRBO3e,CSPS ZOURMAKITA ,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,Nml6rVDElLh,DS BOUSSOUMA,vsZbrYaOmOU,KORSIMORO,uYocNpB5m9z,CSPS ZOURTENGA,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,qX6MMu2XR7K,TOUGAN,x93V9Ngmlq6,CSPS ZIZINDA,BChZ2j0jCaK,DA
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,TPgpGxUBU9y,DS BARSALOGHO,BkmvkZ4gX3N,DABLO,,,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,E0hd8TD1M0q,DS DAFRA,r4fDgy2y7Ap,DAFRA,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,ptQsdjeJPC0,TOENI,sKXhirBtS8w,CSPS TOENI,KE6icBagvBd,DAGALE
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,qX6MMu2XR7K,TOUGAN,tRZoflA2LM2,CSPS DAKA,GO1kY4IcutV,DAKA
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,JjCEjR5RyUT,LERABA,F0ytkh0RExg,DS SINDOU,dU3v7ruqEzh,DAKORO,,,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YD5fyqihiqt,ZIRO,Hi9SesciDB0,DS SAPOUY,qyBMAQZg8G5,DALO,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,qX6MMu2XR7K,TOUGAN,aR8leinSGJc,CSPS KOUY,h0m0Vv7ako1,DALO
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,PCg4pLGmKSM,DS DANDE,Sthx7tRJRC1,DANDE,,,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,z69ihBi5ynJ,IOBA,C6EBhE8OnfW,DS DANO,pW0vZ2NqsBO,DANO,,,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,eqK3mRVwh6K,DAPELOGO,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,xtsWdGgO3pd,KASSOUM,RJ9kk32tZML,CSPS KASSOUM,ceqR3nOoTGE,DARE
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,txbsuBw6Jk9,NAMENTENGA,WVEJjdJ2S15,DS BOULSA,ZE08v7Reap7,DARGO,,,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,HgE6dok8Mym,DS REO,Y4tTv3cTzw7,DASSA,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,VfuI1E54hNc,DI,XV1lQfHboYA,CSPS DEBE DI ,wWmLfzNS8tH,DEBE
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,WY2C4llLOMR,MOUHOUN,tiEY3MitYl2,DS DEDOUGOU,cwNqtZtnTgU,DEDOUGOU,,,,
zmSNCYjqQGj,BURKINA FASO,Oh2EALVR2Pa,SAHEL,GIuyv96098F,OUDALAN,rnqP2uDjIb4,DS GOROM GOROM,rPlq7zAoqmT,DEOU,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,VfuI1E54hNc,DI,Addqn3cFNxX,CSPS DI,rlGWiysUNKD,DI
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,VfuI1E54hNc,DI,,,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,nXtG3vgIfqf,DIABO,,,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,n6QVVj8lqAz,KOURITENGA,PMz4fDtfU88,DS KOUPELA,J4KrUAzn5fM,DIALGAYE,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,xtsWdGgO3pd,KASSOUM,gm2Zi4YN4jE,CSPS DOUSSOULA,sKbjK4wGweU,DIALLA
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,xtsWdGgO3pd,KASSOUM,gm2Zi4YN4jE,CSPS DOUSSOULA,PQ2QkSS1ogD,DIAN
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,xtsWdGgO3pd,KASSOUM,haRfeoeLNGH,CSPS TIANRA,A3rN2d3NTVl,DIANRA
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,jv89XUvJt2c,TAPOA,cKNJ2FgOaS6,DS DIAPAGA,U96Qrzt3fgR,DIAPAGA,,,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,bSr1UhIM1En,DIAPANGOU,,,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,HgE6dok8Mym,DS REO,RGayFGYRz7j,DIDYR,,,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,vtAkBt58BtH,BOUGOURIBA,ivXvxtoiVQX,DS DIEBOUGOU,egApag3oWAs,DIEBOUGOU,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,xtsWdGgO3pd,KASSOUM,RJ9kk32tZML,CSPS KASSOUM,eJ2yeDRORcb,DIELE
zmSNCYjqQGj,BURKINA FASO,Oh2EALVR2Pa,SAHEL,y6rnOGdMGoC,SOUM,Xj0D2QNeFkp,DS DJIBO,TbEZefzvfVG,DIGUEL,,,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,qX6MMu2XR7K,TOUGAN,NkrH74qt2Td,DISPENSAIRE DIOUROUM,XsgrFQRGIOL,DIMBORO
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,bJhMV8W00Ul,KIEMBARA,A49zMNiX26J,CSPS DIO KIEMBARA ,K8oYUz5FS7a,DIO
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,qX6MMu2XR7K,TOUGAN,NkrH74qt2Td,DISPENSAIRE DIOUROUM,nJClwsb64YG,DIOUROUM
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,iHSJypSwlo5,DS BOGODOGO,U604jEokply,BOGODOGO,wX4NYjus7Ks,DISPENSAIRE ACTION,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,iHSJypSwlo5,DS BOGODOGO,U604jEokply,BOGODOGO,phexhV6g0N1,DISPENSAIRE AMPO,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,XR9xzYFQjFK,ZINIARE,JFI9PO1pN4W,DISPENSAIRE BADNOGO,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,ZA9rEp0WLMT,BAZEGA,l1BXyOvdTpo,DS SAPONE,SPYuwmP8gMw,SAPONE,bprkcbvuRrK,DISPENSAIRE BALONGHIN,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,ZA9rEp0WLMT,BAZEGA,c6tSFIAr5wl,DS KOMBISSIRI,yR6D1CZRfcQ,KOMBISSIRI,QZ6uXQWGe5h,DISPENSAIRE BEDOGO,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,g9PoVZ6FyOG,FADA N GOURMA,vLhcdTgDrEu,DISPENSAIRE BETHSAIDE,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,ZA9rEp0WLMT,BAZEGA,c6tSFIAr5wl,DS KOMBISSIRI,yR6D1CZRfcQ,KOMBISSIRI,w7YvU0oHQsu,DISPENSAIRE BISSIRI,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,g9PoVZ6FyOG,FADA N GOURMA,zBMw6EkOWip,DISPENSAIRE BON SAMARITAIN,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,XR9xzYFQjFK,ZINIARE,F0ut1HdSYM7,DISPENSAIRE BOULBA,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,IJhGjTj7SN3,KAYA,pNtkCdsUeku,DISPENSAIRE BRIGADE ANTI CRIMINELLE BAC ,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,H1zE6UjqMez,ARRONDISSEMENT DE DO,kW3KE6FFPGC,DISPENSAIRE CAES,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,WY2C4llLOMR,MOUHOUN,tiEY3MitYl2,DS DEDOUGOU,cwNqtZtnTgU,DEDOUGOU,gN2CF0GfJM5,DISPENSAIRE CAMP CRS,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,TREK9HkatVq,DS NONGR MASSOM,ZLJdT1s9haw,NONGREMASSOUM,OHrkkazKSx2,DISPENSAIRE CENTRE DELWENDE,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,n6QVVj8lqAz,KOURITENGA,PMz4fDtfU88,DS KOUPELA,BpM8Gw8wwPP,KOUPELA,TQ3NkxTtFbI,DISPENSAIRE CENTRE JEUNE KOUPELA,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,ZxXpTIWCHbI,PASSORE,oNJ6Dql8iPo,DS YAKO,pEFDXItzgs3,YAKO,Ez4JEYTn5Pu,DISPENSAIRE CENTRE JEUNE YAKO,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,HM27SS2xOZC,ARRONDISSEMENT DE KONSA,bZS3DKyZFLK,DISPENSAIRE CENTRE MURAZ,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,g9PoVZ6FyOG,FADA N GOURMA,BjQY8RYu8Lw,DISPENSAIRE CFC,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,TPgpGxUBU9y,DS BARSALOGHO,IdJZY0yZUqE,BARSALOGHO,p8HSRulJwqw,DISPENSAIRE CREN THEODORE,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,fPOlCeL8qk0,KOULPELOGO,dnuHZje468i,DS OUARGAYE,jOahqUJjPt6,SANGHA,EZo1lqpXOQX,DISPENSAIRE DAGOMKOM,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,H1zE6UjqMez,ARRONDISSEMENT DE DO,Fv5DKQnuFCe,DISPENSAIRE DAKWENA,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,eVFAuZOzogt,DS BOULMIOUGOU,IQ2OWmNVSLp,BOULMIOUGOU,wmHilUrQa0q,DISPENSAIRE DE LAAFI,,
zmSNCYjqQGj,BURKINA FASO,Oh2EALVR2Pa,SAHEL,y6rnOGdMGoC,SOUM,Xj0D2QNeFkp,DS DJIBO,butqe2Iug4Q,DJIBO,FscV1JUfIrV,DISPENSAIRE DE LA MAISON D ARRET DJIBO,,
zmSNCYjqQGj,BURKINA FASO,Oh2EALVR2Pa,SAHEL,Kx726MhH3vp,SENO,oXftjVew8Cg,DS DORI,szUo1AC1IRE,DORI,LjM757F8jZv,DISPENSAIRE DE LA MAISON D ARRET DORI,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,H1zE6UjqMez,ARRONDISSEMENT DE DO,FRwlU3Eu9LV,DISPENSAIRE DE L AMITIE,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,eVFAuZOzogt,DS BOULMIOUGOU,IQ2OWmNVSLp,BOULMIOUGOU,YJqwENVJEY2,DISPENSAIRE DE PISSY 17,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,HM27SS2xOZC,ARRONDISSEMENT DE KONSA,mskwUag4L3g,DISPENSAIRE DE SAMAGAN,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,P4jIEv6YijB,PONI,LiwtEFCSSIT,DS GAOUA,xarsjkWdI8t,LOROPENI,HpTzNFkBq37,DISPENSAIRE DIEGONAO,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,qX6MMu2XR7K,TOUGAN,NkrH74qt2Td,DISPENSAIRE DIOUROUM,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,z69ihBi5ynJ,IOBA,C6EBhE8OnfW,DS DANO,rfzjAUo3kkE,DISSIN,hTpXfMbbcDH,DISPENSAIRE DISSIN,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,RVa1cK2x7CJ,PISSILA,Xsfoou6Wxjg,DISPENSAIRE DOUAGA,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,HM27SS2xOZC,ARRONDISSEMENT DE KONSA,BcRClmJwIHw,DISPENSAIRE DROIT DE VIE,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,E0hd8TD1M0q,DS DAFRA,r4fDgy2y7Ap,DAFRA,s2SSaxBEDHM,DISPENSAIRE DR OULLIE SOUMAILA,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,tMXsltjzzmR,DS SIG NOGHIN,YBcULeIbGfm,SIG NOGHIN,mAq5T8SPxo0,DISPENSAIRE EL SHALON,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,WY2C4llLOMR,MOUHOUN,tiEY3MitYl2,DS DEDOUGOU,cwNqtZtnTgU,DEDOUGOU,a7qPFYXuFYF,DISPENSAIRE ENEP,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,iHSJypSwlo5,DS BOGODOGO,U604jEokply,BOGODOGO,hE4WNucz3FX,DISPENSAIRE EPFSP WEND PANGA,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,QcuhTXnsRZ7,COMOE,mPenE8ZIBFC,DS BANFORA,z3RRntwi5ZC,TIEFORA,UE5LXpBARXV,DISPENSAIRE FANDJORA,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,Lkt0ldtktsm,NAHOURI,TTdoICj6qbX,DS PO,EcyZoK7kpLf,PO,KCdyXc7Tv0F,DISPENSAIRE GARNISON PO,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,QcuhTXnsRZ7,COMOE,mPenE8ZIBFC,DS BANFORA,z3RRntwi5ZC,TIEFORA,dFONqQ5GCzi,DISPENSAIRE GBAGBAR,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,bJhMV8W00Ul,KIEMBARA,tqyxaar2aXW,DISPENSAIRE GORGARE,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,H1zE6UjqMez,ARRONDISSEMENT DE DO,dMNYVsNVGcA,DISPENSAIRE HAMDALAYE,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,r2kuZKi0UkY,BAM,t8FUnS1REgS,DS KONGOUSSI,gSuq2lD2CKS,KONGOUSSI,Jr5OFxx9T2m,DISPENSAIRE IMS SST,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,IJhGjTj7SN3,KAYA,lgQCxsrk4Dh,DISPENSAIRE INSTITUT MEDICO SCOLAIRE,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,XR9xzYFQjFK,ZINIARE,mih1qgTFM8j,DISPENSAIRE IPALA ,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,IJhGjTj7SN3,KAYA,y7TsuTj3V6N,DISPENSAIRE JERICHO,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,zzyCvOfoUxD,ZOUNDWEOGO,YBuV59UFmlo,DS MANGA,nL2ER4V2bJP,MANGA,Ztx8TboM9ve,DISPENSAIRE KASSOUGOU,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,txbsuBw6Jk9,NAMENTENGA,WVEJjdJ2S15,DS BOULSA,Z1apZuti4EK,BOULSA,PcAQeTKPehl,DISPENSAIRE KOBOURE,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,tNHXncuR8wJ,GNAGNA,yhs1ecKsLOc,DS BOGANDE,TzhfyjYA26G,BOGANDE,xbU7H1N6ktm,DISPENSAIRE KOHOURA,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,vtAkBt58BtH,BOUGOURIBA,ivXvxtoiVQX,DS DIEBOUGOU,egApag3oWAs,DIEBOUGOU,fwUX781EuLY,DISPENSAIRE KONSABLA ,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,ZA9rEp0WLMT,BAZEGA,l1BXyOvdTpo,DS SAPONE,HBSWJ8HLJYs,KAYAO,Xls6sRUfkim,DISPENSAIRE KOUKOULOU,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,XahEYnCwFeD,NAGREONGO,GRsMB4qV06M,DISPENSAIRE KOULKIENGNABWEOGO,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,xZLoC4b9cjL,KOSSI,B4Ra7K6HuCE,DS NOUNA,aYaJaRSRbtp,NOUNA,mbg6KGzCs1K,DISPENSAIRE KOUMBARA,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,EdfRX9b9vEb,DS BITTOU,EeCnHluHp69,BITTOU,SiFeO4FeiNh,DISPENSAIRE LAAFI,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,TTSmaRnHa82,DS ZABRE,NN6BXxQdfFJ,ZABRE,sbjxX9lWIHK,DISPENSAIRE LA FRATERNITE,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,ZA9rEp0WLMT,BAZEGA,c6tSFIAr5wl,DS KOMBISSIRI,Cl5YymI9E4N,DOULOUGOU,YiD44ixc3dd,DISPENSAIRE LAMZOUDOU,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,AhST5ZpuCDJ,DS BASKUY,Q7EEry72SRu,BASKUY,YZh9Ns1Z1iV,DISPENSAIRE LARLE,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,ZA9rEp0WLMT,BAZEGA,c6tSFIAr5wl,DS KOMBISSIRI,pGxQZXFXjag,TOECE,gOeamWOGOnD,DISPENSAIRE LILBOURE ,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,TREK9HkatVq,DS NONGR MASSOM,ZLJdT1s9haw,NONGREMASSOUM,RqiNUl2f7ZV,DISPENSAIRE LTN ASL,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,vtAkBt58BtH,BOUGOURIBA,ivXvxtoiVQX,DS DIEBOUGOU,egApag3oWAs,DIEBOUGOU,fFWn1py3eol,DISPENSAIRE MACD,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,IJhGjTj7SN3,KAYA,mwDy4sdDs1h,DISPENSAIRE MACK,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,r2kuZKi0UkY,BAM,t8FUnS1REgS,DS KONGOUSSI,gSuq2lD2CKS,KONGOUSSI,F6ioAiGuZ3j,DISPENSAIRE MACK DS KONGOUSSI ,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,TREK9HkatVq,DS NONGR MASSOM,ZLJdT1s9haw,NONGREMASSOUM,l3q6P7u8eJD,DISPENSAIRE MACO,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,zzyCvOfoUxD,ZOUNDWEOGO,YBuV59UFmlo,DS MANGA,nL2ER4V2bJP,MANGA,e8nffHLb7TX,DISPENSAIRE MAISON D ARRET ET DE CORRECTION DE MANGA ,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,QcuhTXnsRZ7,COMOE,mPenE8ZIBFC,DS BANFORA,yWhzc5DrbP3,BANFORA,D5i151o2T8P,DISPENSAIRE MARIA NELLE,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,WY2C4llLOMR,MOUHOUN,tiEY3MitYl2,DS DEDOUGOU,cwNqtZtnTgU,DEDOUGOU,ZyUpMjKIyYf,DISPENSAIRE MISSION ,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,XR9xzYFQjFK,ZINIARE,ych7OSz12cE,DISPENSAIRE MOUTI,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,ZA9rEp0WLMT,BAZEGA,c6tSFIAr5wl,DS KOMBISSIRI,yR6D1CZRfcQ,KOMBISSIRI,AgdQqwrkpCv,DISPENSAIRE NANGOUMA,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,ptQsdjeJPC0,TOENI,aP2ZRc1oSAL,DISPENSAIRE NEHOUROU,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,g9PoVZ6FyOG,FADA N GOURMA,hx6BykcrSGM,DISPENSAIRE OMC,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,vtAkBt58BtH,BOUGOURIBA,ivXvxtoiVQX,DS DIEBOUGOU,egApag3oWAs,DIEBOUGOU,vHYSKaNlTkb,DISPENSAIRE OST,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,WY2C4llLOMR,MOUHOUN,tiEY3MitYl2,DS DEDOUGOU,cwNqtZtnTgU,DEDOUGOU,vWuD6sEFwwQ,DISPENSAIRE OST DEDOUGOU ,,
